nrbits,toffoli_desc_conf,nr_qubits_output,depth_input,depth_output,process_time
9,kbnjcdnbkmjmhikj,53,122,376,25.434244000000035
9,gklcghiklnmhindb,48,122,501,55.71200899999894
9,gjkbjkggmnchefnm,52,122,459,56.02340000000004
9,mfjenefbkehfgmfj,82,122,514,79.03903899999932
9,gdijmdjdbkhjfgeb,55,122,432,42.52149400000053
9,gmjncimemckhnhkf,49,122,404,45.478079999998954
9,jfkfdmfnfdhgglhd,49,122,554,83.48433499999919
9,ijdckijhgehbdehf,68,122,444,58.348550000000614
9,kbeigjjegnilbjdn,66,122,350,34.75985100000071
9,egjjnjcenifcnbgk,83,122,400,40.52797600000122
9,ieciccjimhkkcknc,54,122,390,37.99598700000024
9,lehelibkgjmdhimh,51,122,422,57.45539699999972
9,blinnkmbikebghii,53,122,415,41.83943100000033
9,djdhchgkejkiclcl,59,122,453,54.113452999999936
9,fkefnhcdfjenhddk,53,122,497,86.00860099999954
9,cmlbkbkdjbnenkfh,81,122,490,57.64049999999952
9,mmcnjfhndmbnfjmi,67,122,412,34.168524000000616
9,jmjfjkieffhilbmn,51,122,414,40.106769999998505
9,fclgdkfnehhglkej,56,122,461,77.57679900000039
9,fenkmnjgbfikmmgn,53,122,498,56.0485379999991
9,bibhlmcdglijcffm,73,122,456,47.25724799999989
9,ncheihgkghmfcbel,61,122,516,62.29915200000141
9,kkhchdmgejkicfmn,48,122,492,62.563044000000446
9,chhehebmjidmieek,61,122,410,59.043910000000324
9,mldmilkldfiicndn,48,122,479,36.35747300000003
9,nddigfnmbhbbfblh,48,122,381,48.56186600000001
9,gdnenenebhnllfmi,55,122,463,46.38048600000002
9,hhlbjbifflfkjgcg,62,122,438,62.16547899999932
9,lngdibhenijkimij,55,122,370,35.92315300000155
9,ecfhnkjgdiefneid,57,122,450,60.5762139999988
9,fnljlhikmblkhlmk,66,122,471,58.224779999998646
9,gkhdgdimlnedemic,72,122,472,58.17714999999953
9,ndgblkbfcgjdclln,63,122,585,54.852342000000135
9,jkjcknilchfellji,52,122,339,33.687199999998484
9,cbmlllhnkkekbjej,64,122,400,38.40309100000013
9,nbclknegddgmdbgf,68,122,506,61.35473399999864
9,hjljgjebhehibbml,48,122,475,50.32675100000051
9,dgmckkhnhjidfddi,50,122,529,55.20339199999944
9,lhneigjdgflbkmmd,58,122,513,61.81153499999891
9,bjhclihkgmcghbkf,60,122,443,59.16234500000064
9,dlclbgjmbdhkkbme,49,122,433,46.41739299999972
9,mhgdenmfjbeelhbj,54,122,435,58.91372500000034
9,ceccneikbhhbcjlh,60,122,435,46.38412900000003
9,bildigdjbnkgledi,68,122,451,39.938897
9,injkhdncdnljedil,49,122,385,29.217169999999896
9,kdhgfhncinkdjmdd,57,122,464,58.515330000000176
9,elklkkeeldijglhm,48,122,493,63.99623199999951
9,bdkgfbiebkefbnfn,47,122,454,62.92283700000007
9,ddlmgdmgddnfiigb,71,122,476,57.391969000000245
9,feccgcllfgccnegb,47,122,446,57.79678800000147
9,kkbbgkgldgmhdenh,50,122,475,69.89308699999856
9,mminlmeimnblicch,70,122,383,31.927432000000408
9,jbcjlbkcificfcbd,50,122,422,34.2941780000001
9,fhechcedhmkchgik,55,122,493,81.44435700000031
10,jmkljbichmlcmlebic,57,139,471,50.846394000000146
10,mgfdinbnkjicgmnijb,73,139,485,51.10339799999929
10,ingmibfkfbbbfjbhkc,60,139,524,78.49777299999914
10,cgicfkbeldddjmlfen,61,139,525,79.3711430000003
10,imdfnmimkmdlhljlnb,61,139,461,45.08154100000138
10,cmmmkfhfgfjcglcemm,64,139,561,86.69241300000067
10,jgeekbgnlkicfbdnni,66,139,511,83.5689399999992
10,jjkhgjleigbjecdgli,67,139,482,77.60176899999897
10,mklnnhndkhhjbgdbli,78,139,540,79.84395099999892
10,mbmhdggiedghnhiebf,63,139,571,110.43076699999983
10,dmjfcbmdebggmcchng,60,139,499,72.93343900000036
10,gehfcdglbknncfehem,71,139,646,129.77390200000082
10,fhdfgihblgggfdkbme,55,139,620,132.0399440000001
10,igcldfnjdiegeihlld,61,139,515,78.34296200000063
10,dmhffidbljicdhbjfm,57,139,551,73.62695800000074
10,emkdijbedhlbgjnngc,56,139,512,62.713824000000386
10,hgkfglbbhjddjmcgel,68,139,602,100.51174099999844
10,hflmlnhlfghkjgcclh,73,139,542,104.74366999999984
10,hdlecbmlghmhbdecik,66,139,563,90.74311699999998
10,gmnlhghbbhkeekifmi,61,139,526,98.2389089999997
10,kgcnhdeilnjffccjfk,64,139,535,80.28229099999953
10,hflefcmbhhgmgkbgfd,57,139,676,128.55758400000013
10,iehhcmnknjfbilinjm,71,139,542,56.39998000000014
10,hhcmjceekihdlfmbjh,55,139,591,77.51163300000007
10,hlbmlfbbncindcchbh,74,139,530,66.24671800000033
10,icndhiflhhbiikcfec,46,139,560,81.21742299999823
10,emckhehnkkhmlmheck,54,139,624,117.89175299999988
10,kfhckeiefhjmnbdkmb,63,139,601,107.76801300000079
10,cldfbccdhejnjbihlb,61,139,406,52.58471799999825
10,cjhengkeinckkjdfkf,58,139,503,87.19119599999976
10,fjdckhbcfhknckccec,78,139,570,93.99470199999996
10,fdljdlkccjhingkdkh,53,139,537,78.11822700000266
10,cdijbmkgnbljnegjgn,59,139,401,43.39260599999761
10,bgbgmeffehfnifignc,64,139,549,107.78896600000007
10,ebhlnifngcejckhhfj,67,139,525,85.14050199999838
10,gliehcdhgmlhndmgjc,76,139,538,87.28134800000043
10,nbmbfmljinfiihkkbg,61,139,465,52.73253900000054
10,hfcllmijbcklmnlmjh,63,139,471,51.82418399999733
10,knjfdfcehdkggefehn,66,139,545,120.22447399999874
10,ieeljbkbchdiifjjff,66,139,514,68.93143099999725
10,jjefnklhgkimhdcbmj,58,139,555,75.6358029999974
10,enjfcchffcikgllnhk,73,139,607,87.25002099999983
10,bkbdkehinjkecikdnk,58,139,561,74.50093299999935
10,ghkkemglmbchjmckjb,95,139,508,80.77543299999888
10,egignjnnndklcefllc,62,139,472,61.797028000000864
10,kkimfjcjbnjmfgjnfn,72,139,419,44.1837050000031
10,bbfjgmmnmejehfccgb,58,139,470,58.62516999999934
10,chghlbcgglmcmkigje,64,139,546,86.21383600000263
10,fngjdlmlbnhkkcnjjc,76,139,567,57.028941000000486
10,gkhgildnejhjilejcd,79,139,535,84.92579999999725
10,njdcjlmgjkjhienfjl,71,139,476,46.202767999999196
10,flhejdgllkfbgjmnce,72,139,526,81.36660399999892
10,dcnldihjhbnnbmmjmf,57,139,405,42.31553899999926
10,dnjemmmgkfkcehgmem,69,139,546,85.94683999999688
10,bkjcngjkmciebcfkgb,59,139,506,64.66154100000131
10,gemjgkgfecdhdlkilh,67,139,646,117.90658099999928
10,kdmflnfnlgbcibjmmj,57,139,385,46.23925999999847
10,bigbgneebjbllngenb,57,139,445,60.7273660000028
10,fhdbblkbcldimiffdn,64,139,560,75.73895400000038
10,mcdljedikddldimlhj,61,139,495,56.70474699999977
10,fmgjhdininkcffnfej,50,139,507,68.64613499999905
10,fiecmnmcifbgjdlgdh,55,139,384,62.09534200000053
10,mbjfebgfhgdgdjfflg,76,139,652,108.76972200000091
10,cjgbkgjejgfnhkcblh,56,139,521,76.65255400000024
10,kihgmheklcmebckfdm,60,139,617,105.7149559999998
10,eblcnfkjefhjdmhbbc,69,139,526,69.34955199999968
10,didfgdlihieinknfgi,78,139,560,83.40595299999768
10,bnedbcibllcenbglkc,67,139,455,55.67045700000017
10,fjgeddbnhejjmnijkk,81,139,417,57.31001599999945
10,mgjildfmjgmgjnjmll,52,139,486,48.24833900000158
10,kiikbennjbiigdkhjj,68,139,364,38.76966600000014
10,cckkbmkkechiehemgl,88,139,642,112.38657899999816
10,jlgnnmimbnlccdjchm,76,139,427,35.933780999999726
10,njdbfijlclhhemcbib,49,139,453,50.31821900000068
10,ldjenefcjchenmfbci,56,139,502,64.68003699999826
10,mnilfdkhilmjmfbelh,61,139,516,71.7469889999993
10,hfdkmicemcgmmcmihm,73,139,516,71.50030400000105
10,hkidnenegfdnhdijjl,57,139,507,69.94174099999873
10,hgnjdlnfihemmbmdcm,59,139,486,60.07971499999985
10,fkkiheehlllchcnndi,66,139,583,99.25656100000197
10,fdgdbbggjmcimkieig,77,139,585,82.79751600000236
10,hcglmhkckbhjnhngll,92,139,606,84.56869000000006
10,gjnebkmdnggfnljicf,74,139,508,71.38177599999835
10,mcjhgbfgclgfmbjknf,63,139,498,75.55499199999758
10,ndigmcekmggknigejf,59,139,548,76.74932500000068
10,ningbgjmjjmdhehnni,71,139,493,51.689250999999786
10,hdcjimllbmljkkejmg,66,139,405,44.907837999999174
10,bjbgichcjjlbkgbkmm,59,139,471,49.44232099999863
10,gchehekffnhfbiddbn,66,139,633,122.56723500000226
10,llfgggmmjmkgeenddn,56,139,581,88.35177900000053
10,fjcfmehdbijjnggjek,65,139,482,65.07170799999949
10,ckmiejfebiebnifcic,71,139,528,65.08459399999992
10,mcnndbbjdjjimiedjh,53,139,416,30.46916599999895
10,ifhcldfjicgjmjeefl,53,139,449,59.75283900000068
10,cbfliegejnfnkieklf,71,139,521,86.49739500000214
10,cllkbkkjlebmdgecjg,63,139,483,71.30526900000041
10,gfngbdkfdkgibjcfce,58,139,593,96.36692299999777
10,fllmfgkimnkjlbimnf,70,139,507,66.39844599999924
10,gdchjgdifecdnbgide,66,139,606,85.56678900000043
10,hdbdinllnegkcmgiil,76,139,585,65.74217100000169
11,inkmifhdmieikjkddjfg,73,156,638,97.81949800000075
11,kbjgnblegjgidncebffd,62,156,633,102.82960600000297
11,egnbiicimieijflebglc,74,156,582,84.5361129999983
11,hdkenmmjblnnjbhgjici,86,156,510,64.62581000000137
11,cidmfemglfedfmlmcgdj,72,156,599,98.15791100000206
11,hdmgkfigknebdmjkhmfh,80,156,735,158.0995649999968
11,kfdlcgckeimjjnnchdbc,74,156,528,94.23410299999887
11,hmndclncfkbfbdgicjlf,76,156,569,90.1829519999992
11,cbhgdmmhekcbdhglifhj,65,156,651,124.13360900000043
11,fjhcnfjefkcnndiegfeb,63,156,624,124.45560100000148
11,bdnededimgkefjnnbkge,77,156,654,108.91394099999889
11,dmcljkkeiebmkmkiiekn,59,156,612,97.58830500000113
11,egejnhieelgcmddjbmch,89,156,640,115.6654869999984
11,hifcnickjhhifildenfh,75,156,576,102.71391399999993
11,iefhhmjgelcgjndeefki,61,156,624,126.41726700000072
11,hlfbkmghkhlkdgmkdjdc,72,156,653,150.26904800000193
11,jjeejmbbdgmibllleijn,60,156,473,53.99246300000232
11,bhdfejenmnhbigeckeei,63,156,607,117.79021300000022
11,eehnbmjibfekjnjhmfcg,71,156,546,81.33035899999959
11,incghgcehdjdmgcmlngb,68,156,579,87.67229099999895
11,mhhlgdhgifcbhmcfnbih,80,156,645,129.27171100000123
11,jihbcfejejmmbchjfkcg,70,156,592,92.13788199999908
11,fnheclllbbgfnjknhmbc,76,156,580,104.62641599999915
11,jnjnilnhmgjikffmbnch,68,156,567,77.14282599999933
11,lbinchgeckbgkflijfhk,65,156,607,119.3012209999979
11,cdijienjdbjebbfefjib,68,156,475,56.58353999999963
11,jkbkjbkndcghcednjjnd,55,156,568,75.41479699999763
11,gbkfflcgnmbeemkhmnei,56,156,614,111.60155800000211
11,nienbmkbbfgjjhdmmjge,62,156,514,77.99521800000002
11,igbllmmlcbfkegkejnjk,72,156,587,91.20128099999783
11,hmkelgebdkhlhlmhekib,76,156,711,167.56518499999947
11,jhmfnmhkiimleigcchcm,79,156,535,86.65913399999772
11,fdfgbldenlfmhbmkbige,57,156,662,137.26547799999753
11,jedgiebbkbhidhbhkmmf,60,156,604,107.89919799999916
11,iblnejlhdijddglbcelj,74,156,537,75.71750299999985
11,fjbegjgkdmjnekjieccn,64,156,562,95.62128999999914
11,jjnnkhekkggljkchdghe,74,156,708,138.74781000000075
11,kccgnknjfcnjfjcbiecc,60,156,460,59.89116700000159
11,lgejmjdcfbijlmmlckkn,66,156,547,76.12138800000321
11,bemkffneknghlkdeilgl,69,156,636,146.21523199999865
11,fgckimleemdgjhfiiigk,58,156,633,123.3706170000005
11,mdjcgfhjmijeibbkfhln,71,156,563,89.1832080000022
11,blcmejcekjmiblecjfjc,72,156,525,65.84453300000314
11,jkfmjgkjfeenikbefnem,78,156,603,120.96683200000189
11,kiimimgdfikffjdlnefb,73,156,605,98.10356300000058
11,geiibmgfhhfinenfbhhl,72,156,660,140.20842300000004
11,jnkhfmgmghgglccefbkc,78,156,678,140.02561499999865
11,ibkbgdhfnmhhemcldild,63,156,585,110.96185999999943
11,blmdmdbekgeminhmlfgj,68,156,568,82.72896000000037
11,lkbbnjbcimbfdjkhjcdm,59,156,493,56.18186799999967
11,bhigenjdimmnkngfhgfh,69,156,543,105.9929349999984
11,cdfemjkjehmgcbjldmjl,78,156,620,92.50168499999927
11,debmmljdblnhibjeijkn,58,156,418,53.9082269999999
11,enbkcinlfcdjeihckdmf,68,156,552,91.91455700000006
11,eimnchnigemlfhibbcig,62,156,527,78.31500400000004
11,hhfddgnbgikedeemkjeb,65,156,626,141.92615099999966
11,mmjicjmdhieecjgbjhkl,62,156,521,58.14035899999726
11,lehlmdhmhjkgbbjcnfbk,90,156,631,111.8454270000002
11,jfgebjmmdkfefhfendeb,64,156,590,121.10952199999883
11,ffifimlhedjcclkflibj,79,156,619,102.58234200000152
11,gingeilfhmgbhchmjjcj,60,156,554,93.63534199999776
11,egcchbihfcgfnlmefceb,63,156,623,116.62182799999937
11,fjgfbdgdmcghnmjdngen,81,156,599,110.57443500000227
11,hjeknibfjmhkhffeljnj,77,156,603,98.53971399999864
11,nhgccbghgjdhgchkecid,100,156,617,132.5601719999977
11,dhlgnnfbnbjlkimginfk,62,156,521,84.36297700000068
11,jnfncbbijljfhiihdcje,68,156,450,56.50619200000074
11,bfkeeicenmnicmblkedb,78,156,621,106.07967499999722
11,bkjjicnmdcclfgjkldmg,60,156,549,69.16809799999828
11,deeennckhmbefegccmlm,74,156,619,119.1833140000017
11,dihdffelnejjjchgeiig,73,156,587,110.72257499999978
11,icjhldcncefdninllgdm,61,156,519,70.76911499999915
11,ehgbbjfhkkkijhkimbhj,68,156,685,108.73538199999894
11,mlfehkdcbjbihikkkffg,77,156,701,136.9157890000024
11,elebcchjfeihlfmejdkc,82,156,601,123.8676489999998
11,bmifenlhkkekhfbmmgjd,71,156,660,122.88781899999958
11,hdgmlcchnnnkmhdhhfdk,60,156,649,118.86895899999945
11,dihnneigjhnimmdjgbnk,68,156,582,79.47223400000075
11,hmhnmhhiefnikhihglin,72,156,633,128.3622510000023
11,bndndbjhcmggiclmkmhl,79,156,570,79.23775900000328
11,clniemijdhddjfejffhb,71,156,596,97.34509199999957
11,flllmnecncfmlhbkmdjk,65,156,523,90.58861799999795
11,jhjkbkjhijhldeeckkgi,65,156,530,103.703888
11,dcfbhfbgfhenkefbeidf,67,156,695,169.92254999999932
11,ngfejlleiknmiddgflcn,66,156,629,107.88868100000036
11,cgmimnjfecmmjmlkjidd,69,156,480,58.763749999998254
11,ggkmmjjmgnlimjeelgfm,71,156,547,89.69787999999971
11,lfhcghjejnkjeekelnkf,69,156,681,136.02921100000094
11,gcmnjbjnbnbmhcglgcnm,70,156,446,57.947157000002335
11,himnifndbdbgnmnkemdc,71,156,502,75.87634999999864
11,kcgjenenckehdcncebfj,72,156,541,82.99630199999956
11,cmckgdnhmgjdmnkdlhne,63,156,575,83.35068899999897
11,gibknfngfiebiimhkdnl,64,156,592,107.28887300000133
11,edncghgkmjenbfgbkjnh,89,156,527,110.29719199999818
11,fldgjlfdnfmidlnjdfmb,73,156,606,102.03717900000265
11,egkfceehfjgeeedfflgl,61,156,753,212.0548889999991
11,bnlnmcdjjlembmdenkfn,66,156,459,59.39070100000026
11,gedmedlkigjgiggkkgih,72,156,627,132.38119399999778
11,jlegjejmmgjddcecnndi,79,156,553,74.42192700000305
11,mclfngjnljeelcikjbem,64,156,507,69.03273199999967
12,kgdmkfhgncnhjekgikmjjf,87,173,717,172.40115299999889
12,iechjjbkhnklfnmchfhjkb,95,173,738,144.8116200000004
12,nmkbhnbffddndbdjjfbjkg,80,173,653,117.24247900000046
12,hfcggcemkfhffkjelmeidc,70,173,720,217.93079900000157
12,dnkhimdgnkcifmgkihldbb,79,173,634,134.30121700000382
12,knlimjlmkibknbfgeedcid,72,173,588,116.15555000000313
12,neeefhfmlkfdnncdgddgfc,62,173,749,204.7981839999993
12,lehhefbgglkgklcfiedeme,87,173,775,228.21037899999646
12,gkehjfkfgllfhblkcmnedj,61,173,731,195.37898999999743
12,nhhiebjjcnenkfgcchehke,82,173,650,164.78843300000153
12,bibfhdcklkjidlkffjncnh,73,173,682,130.50152499999967
12,feliihbbhicbdfgednkbbf,75,173,672,150.27440700000443
12,lbejehlhnmeenehfcldihc,71,173,708,159.61025399999926
12,cmlkddfhkjchfkdmjilfkg,93,173,683,179.06864900000073
12,lngjbchfibkclcgflldggf,76,173,705,163.17591100000573
12,cjhjgclmhjekbbdmnfhlme,92,173,678,136.30857200000173
12,iknnimhhgbjkgfjcjclhkm,78,173,549,118.00833000000421
12,bhjkkmfjmffbhkkghdgmhe,61,173,748,216.97905999999784
12,chdehnjhnkcdlgigikdeli,81,173,740,158.77070300000196
12,njlcmmdlenjmdjchdjliim,71,173,584,69.72513099999924
12,hheljdbcgmmdciembjmkhb,77,173,569,112.53225500000553
12,kjinmeiimekimjmclcjimc,75,173,560,67.24108400000114
12,jfkkfnfiedhgbfijfmkmdb,78,173,710,170.33782799999608
12,nnggnkcildggcjhmjchjfe,60,173,655,115.8851680000007
12,jndeckchifbmeknlnhbiji,72,173,617,109.78834700000152
12,nifjekgmhclgmfghcbjnlg,93,173,726,169.47036500000104
12,hebmhggefhnebkdkhdcded,70,173,858,250.18917599999986
12,fkngjlmiknbibllneijddi,71,173,616,91.81630600000062
12,ddnhlcclfgjedibnmbcden,61,173,697,125.24412099999608
12,mlhdbjkbdfefimlffehbfl,86,173,763,186.83369500000117
12,dckdchjmbfbedkdkhfglde,77,173,706,166.33106099999713
12,bdeklbbimclegdfhlbmhdh,69,173,688,147.78368099999352
12,ecmgegldndmemcijgbjgff,75,173,568,137.08353400000487
12,dedkemnmdenjhkbfjbffdm,71,173,572,139.84365500000422
12,hjlhefnfikejlimnddkihd,68,173,655,154.13823799999955
12,gmhlebhmkhccemlgknfmgi,90,173,748,196.66015999999945
12,jngjkdkgmfggmikmhkbdbj,86,173,674,142.71540899999673
12,dkengglgeblfkllfhkkgkk,81,173,797,254.3634549999988
12,kffcbjfmmbhlkcjhmhjenm,75,173,665,124.54982699999528
12,dlmiecimlmilmjihfdlmih,85,173,514,89.8699839999972
12,mliknkbdmcidhidccgfcee,69,173,670,130.2328750000015
12,fidklkchcgfbjcjmlifjcn,83,173,693,127.32311199999822
12,bkemjnikmnfbmdhiehfccj,68,173,679,122.0487559999965
12,glgnggdkblcecfmikbcjgl,73,173,683,157.820842000001
12,elmbfljfjkdilnhjgncebi,95,173,646,117.9338990000033
12,eljeedfceiekkdgkdfenfh,73,173,700,206.67539199999737
12,hkfggdgjhifclkedleibhc,72,173,778,197.86050299999624
12,fblccegclkbbeicijmhnlk,77,173,646,122.42170400000032
12,ihjjfnmejmggceligdnhnl,83,173,608,123.63539699999819
12,njnmlckddjibjhlhdfgjlg,75,173,560,96.09570000000531
12,bcmglefccggknfhfdimhhh,75,173,749,193.73464900000545
12,hmfkndidlbmlbjbnkniegm,66,173,654,104.40168299999641
12,ingcmgkhchdhhmcgbdibdf,78,173,699,157.58550200000172
12,jngbimhnkngmmfllghfmng,71,173,675,128.00006500000018
12,kfeffffkljfihglkmjnjdl,66,173,719,177.97174699999596
12,jfblfifcbkbkgbdfmbdefi,73,173,725,173.3793930000029
12,bhfhmbnbnendllgnbcfekf,84,173,706,154.24598699999478
12,emcdecjmlndhdggehknfci,67,173,690,131.07906500000536
12,ffknhhnnckidkebbjibifn,93,173,650,142.1005789999981
12,dhffhibjgbnddfnkbjlfge,90,173,772,178.86500700000033
12,hknejncgfbgnebmikifdhm,68,173,680,148.9536569999982
12,ndbhlmfgghljhdllfjijkk,56,173,617,131.16115100000025
12,kkejbifhngmffmbckdeihl,74,173,753,189.21406399999978
12,enjmbnddebkgheinnflhch,62,173,674,127.8592359999966
12,ihfbgbgihecgggmnidekmc,95,173,769,198.1639819999982
12,behgleggkneimnmebjfghe,84,173,779,194.40521399999852
12,cghkimljfnchimlfkdnmhj,74,173,582,122.64842099999805
12,gminmkgeijhdcfhnbndkcn,71,173,655,132.16255600000295
12,elghcebhigidmlebbldcmh,75,173,745,182.05844100000104
12,dgmejhigebghciheeclljh,66,173,700,159.89795700000104
12,nlcmcbbndfbilbkghjljch,68,173,626,93.75729099999444
12,bdgckcmjbnenkfclndhmlj,71,173,579,91.07811700000457
12,hjndhfdnededidnjfdecbl,89,173,704,139.21891000000323
12,mmnckihfhmdgnbdincfigk,89,173,755,147.26029299999936
12,jljndmnnkmbbghfjhmbkml,86,173,608,105.13794000000053
12,nmdcklengkkgijlfjgcchn,85,173,676,141.92104000000108
12,jmfmidfdnicjbihbfncbbm,78,173,559,92.04860499999631
12,declbgjdmgiddnncgikjkd,68,173,627,113.77610300000379
12,cjifedhhgmbchjkjickiim,74,173,645,111.29857800000173
12,dfdlldnieknlbjmnlnfjim,70,173,567,88.4678219999987
12,hblnclbmcekhldbbhngjdk,65,173,685,132.55431800000224
12,hhcbejikhhijhkfjkgbmjm,79,173,647,130.29473799999687
12,bdfgbhdmhhnggjbedehfnb,80,173,705,195.50430799999594
12,hbebjhfjeedkigldghdhgi,67,173,814,213.90256700000464
12,lijcldnikbngljdmlbdilj,81,173,648,85.09479800000554
12,jinlkbkeiefkllhfinheck,69,173,744,175.39307399999961
12,ikhglkdlbkdjdmkngmjjfe,72,173,695,145.36024799999723
12,lmccjdiijkgkbhhhbgldgh,80,173,639,138.1644060000035
12,ggenecnfdgcdbeeigmhbmc,71,173,766,199.24729600000137
12,lgmhgcndggdgnnjegleien,94,173,811,202.6136140000017
12,jmmnlglggcijcdjmildnbl,68,173,598,88.81009099999937
12,dnmgfjninlfldcfibeelic,79,173,498,114.36531099999411
12,dbimlkllgffidfdkccjjnf,75,173,654,141.77894100000412
12,jdefcbnielcejclhkciflj,70,173,643,105.8482839999997
12,mgiciceechcnbedfhhdmel,69,173,653,149.9026090000043
12,fckijcklcjnllghmgmmmdf,70,173,628,123.63503900000069
12,fdnbfcenlckjdedkmmkejf,66,173,572,131.14344500000152
12,cljkbkcjhmfddebbdlfdel,77,173,684,146.3793100000039
12,ifhfhccdicknfhifekjbhg,85,173,736,198.25823300000047
12,iifnjedjmdjnmcfcebgefc,82,173,627,122.91488100000424
13,jecbfbkhnblnenmineijkcgd,76,190,743,155.0800539999982
13,ghidhcilbfjbjbnbdfdcehbg,92,190,740,206.65016200000537
13,ficgdlkjmmeikmbdghkhhmle,74,190,756,219.13257000000158
13,bkckdbminhhhekdlnfeilbge,84,190,755,210.43039699999645
13,gjmejckkbjhigggmjcljgdmf,57,190,662,152.0550330000042
13,egdncgfednkcillikhfflfgn,73,190,811,241.74255199999607
13,hchdfncdjecmhcgijllggjcl,69,190,691,166.30698599999596
13,fhdcmljhngdgjjfienmddegc,71,190,681,170.42083600000478
13,mlfdbjcjjkfkfbgljlbhcijn,87,190,624,127.6876110000012
13,gieidmjfglijemgmebdlkccj,77,190,671,142.35858000000007
13,lefjgknklbmhhhhcmmdhbbjm,89,190,743,210.87689600000158
13,hedkbdnklblgdcmfngibclji,84,190,732,165.5867719999951
13,hbgfkfbcmbngmbflmlikcmfj,67,190,673,151.02147500000137
13,bfkemkljlhefmdbnhieifjfn,94,190,734,221.9949740000011
13,fgjmdnenmhhkndfmkjkjflhn,75,190,724,165.5574059999999
13,djkjljdjdbngcdgdbhhjicjf,75,190,635,125.15911300000153
13,jlkljmkbjihfjcbbjdnkcnkd,94,190,729,132.92664499999955
13,hhcmcdbflkjcglbkenhmceef,64,190,710,201.34977000000072
13,kiickhdhlbkndkjffbjekbhd,80,190,720,189.06246800000372
13,cgcefebmjificefgbclcmcnc,86,190,685,161.3932810000042
13,jngfkgnnhfejkmhnjgklgjid,89,190,711,193.1968990000023
13,fhkkdgjheijgmlelegfljfem,64,190,745,241.98474200000055
13,edkkhhcnmgighnmcchfekfkb,89,190,751,257.83718000000226
13,dnckfjfklidhmdlbnkghjjim,88,190,727,184.6844809999966
13,immemfljgmhdlhifbjkfikgn,85,190,739,190.59805700000288
13,mkdccmkglgellflhkbifljel,89,190,788,237.9222449999943
13,bkmgccmhfekjifdneljingbl,92,190,718,178.6242559999955
13,fbfibmmcidfmbdehjklilelh,85,190,719,174.16299099999742
13,fcbeblbiidkdhdkenmgfcegj,85,190,718,188.34526900000492
13,nimfhjflkgjeklemhecinhii,82,190,785,213.37238100000104
13,fgfbjlejlhmimfndjcckjbin,81,190,574,127.62303999999858
13,bmfkcfmnlmdcgdmccidjccdf,75,190,608,140.33844600000157
13,mhnbmjkjmhnjckghkjdginck,77,190,584,141.14854700000433
13,gcleimlcmjncghbhifkkgffb,89,190,801,201.50171200000477
13,gibjfeijdmecjllgnjfkejkc,73,190,632,151.46526599999925
13,efbebclnlnfhghkjbfdekcbb,87,190,760,220.1204929999949
13,dgmbmhdddfbkbbcjdkbhjhjk,88,190,753,182.72268399999302
13,miiimiclbngjmlkbmjfiiiji,85,190,523,80.30636200000299
13,gjflfmimbenmnddjfcgnmdkd,73,190,641,141.1389530000015
13,kgkelmebdbjjlbifieefmejd,83,190,710,207.15499499999714
13,dffbmklgfjjbhnkekfbgfdkl,97,190,810,244.22775099999853
13,kdkebnnhickjgcigmdnjmkek,72,190,719,165.62106800000038
13,lifgjhnbfnlfdnfnfifmjjli,79,190,651,166.97971400000097
13,cgbnbjnebbjkcgffknfbbcke,96,190,696,165.97042099999817
13,iigcimlhgdmfcgjkmenhdkeg,82,190,734,211.76203300000634
13,ehhmckinjhfcmmjcjkjccjim,73,190,612,122.37393500000326
13,chjgnhffijcddgccdjnhjmem,86,190,739,157.24975200000335
13,gecehkchdhllmblbgncdklbe,75,190,796,255.66984799999773
13,nclbghdemingllijkblcejfj,89,190,603,134.40076299999782
13,fhmlhfcfemfhiddekcgdemlg,73,190,862,316.18165299999964
13,fjclnkhhfbkdbgjmnjbleehd,75,190,701,184.1441580000028
13,mdgfmhimnjgjjchnflgbbnfd,84,190,702,156.59377899999527
13,kekhcldhjbglhbegnjhbmjjg,80,190,757,183.1495320000031
13,hihjjmjcmbgnnhkkhgnklglc,74,190,691,151.01967600000353
13,dbjdhnihlcgccgihlhmdcbfc,77,190,728,166.44446700000117
13,inelbiccbhedfeeglklimemj,85,190,743,176.2409520000001
13,kfhnmbmliecckgbjlbjfjcbb,93,190,580,123.51338599999872
13,fedfnjfmggkjeeidmghinchf,83,190,767,249.23397000000114
13,cihjgfbnlkdbngifelfkffcn,102,190,828,247.71937700000126
13,ejjgneeihgikijhcnehcknib,74,190,735,171.1402289999969
13,jnihnkhdllgidgchdfchjgim,80,190,756,179.3387539999967
13,icbhmlfmhcdcnhhnlckmmdbe,70,190,681,157.94237900000007
13,njhkdnilfjecbjcmmglgjchj,83,190,585,125.8905689999956
13,higjkhhfcghibclmlfgdncff,99,190,871,274.3012200000012
13,inhlgjcefejbgmdjkebcfenk,85,190,738,208.07167199999822
13,cmbmcjkjjnmlmmibdbjeijej,87,190,536,70.41814199999499
13,jiddegbcgjdlgcmlbjlhdkkk,83,190,693,170.08441600000515
13,iedncfkmibcfjiggeghhkbdg,88,190,805,216.04929399999673
13,fcmdihdhdengmnfmlncncmie,84,190,669,167.51199500000075
13,hhkmdgljjcnggclgifdklbbe,91,190,802,200.38564699999552
